time,latitude,longitude,place
2020-05-16T11:47:39.920Z,38.15,-117.8822,"57km W of Tonopah, Nevada"
2020-05-16T11:40:42.560Z,36.1515,-117.9256667,"12km N of Coso Junction, CA"
2020-05-16T11:40:31.180Z,38.8214989,-122.8078308,"7km NW of The Geysers, CA"
2020-05-16T11:40:15.690Z,40.7446667,-112.057,"5km NE of Magna, Utah"
2020-05-16T11:39:22.267Z,19.0052,-67.5411,"73km NW of San Antonio, Puerto Rico"
2020-05-16T11:28:28.440Z,38.1303,-117.9972,"67km W of Tonopah, Nevada"
2020-05-16T11:22:47.540Z,38.1682,-117.8025,"51km WNW of Tonopah, Nevada"
2020-05-16T11:21:00.137Z,62.607,-151.1226,"61km WNW of Talkeetna, Alaska"
2020-05-16T11:18:02.600Z,38.1952,-118.0498,"62km SE of Hawthorne, Nevada"
2020-05-16T11:17:14.590Z,38.1212,-118.0725,"65km SE of Hawthorne, Nevada"
2020-05-16T11:14:01.790Z,46.846,-121.758,"27km NNW of Packwood, Washington"
2020-05-16T11:12:42.540Z,38.1057,-118.0558,"68km SE of Hawthorne, Nevada"
2020-05-16T11:11:07.120Z,35.10633333,-97.76216667,"10km WSW of Blanchard, Oklahoma"
2020-05-16T11:08:42.120Z,46.85,-121.7581667,"27km NNW of Packwood, Washington"
2020-05-16T11:07:37.670Z,38.164,-118.0005,"67km SE of Hawthorne, Nevada"
2020-05-16T11:01:59.644Z,38.1498,-117.9538,"64km W of Tonopah, Nevada"
2020-05-16T11:00:44.830Z,33.4966667,-116.4963333,"18km ESE of Anza, CA"
2020-05-16T11:00:18.929Z,38.1769,-117.8651,"56km WNW of Tonopah, Nevada"
2020-05-16T10:59:01.330Z,38.1693,-117.8237,"53km WNW of Tonopah, Nevada"
2020-05-16T10:58:46.522Z,62.7547,-149.0243,"71km S of Cantwell, Alaska"
2020-05-16T10:56:07.860Z,40.457,-111.936,"3km S of Bluffdale, Utah"
2020-05-16T10:55:19.110Z,38.1503,-117.9958,"67km W of Tonopah, Nevada"
2020-05-16T10:55:03.180Z,38.8240013,-122.7651672,"4km W of Cobb, CA"
2020-05-16T10:54:16.770Z,38.135,-117.9533,"64km W of Tonopah, Nevada"
2020-05-16T10:52:15.220Z,54.1393333,-165.9261667,"10km W of Akutan, Alaska"
2020-05-16T10:52:02.120Z,35.9563333,-117.6685,"22km E of Little Lake, CA"
2020-05-16T10:51:41.300Z,38.1548,-117.9997,"68km SE of Hawthorne, Nevada"
2020-05-16T10:50:16.340Z,38.1865,-117.839,"55km WNW of Tonopah, Nevada"
2020-05-16T10:49:47.080Z,38.8364983,-122.7835007,"6km WNW of Cobb, CA"
2020-05-16T10:47:54.670Z,38.1405,-117.9685,"65km W of Tonopah, Nevada"
2020-05-16T10:44:42.570Z,38.1597,-118.0142,"65km SE of Hawthorne, Nevada"
2020-05-16T10:42:37.910Z,38.2185,-117.7922,"51km WNW of Tonopah, Nevada"
2020-05-16T10:41:20.450Z,38.1522,-117.9557,"64km W of Tonopah, Nevada"
2020-05-16T10:38:08.060Z,38.144,-117.9688,"65km W of Tonopah, Nevada"
2020-05-16T10:36:48.870Z,38.0586662,-118.7334976,"30km SE of Bodie, CA"
2020-05-16T10:34:25.280Z,38.1513,-117.9917,"67km W of Tonopah, Nevada"
2020-05-16T10:32:33.080Z,38.1568,-118.02,"67km SE of Hawthorne, Nevada"
2020-05-16T10:32:21.579Z,36.25066667,-97.40566667,"11km WSW of Perry, Oklahoma"
2020-05-16T10:31:57.150Z,38.8463326,-122.8378296,"10km WNW of Cobb, CA"
2020-05-16T10:30:29.788Z,38.2004,-117.904,"64km WNW of Tonopah, Nevada"
2020-05-16T10:28:40.650Z,38.192,-117.9008,"62km WNW of Tonopah, Nevada"
2020-05-16T10:28:16.070Z,63.1977,-146.9678,"101km ESE of Cantwell, Alaska"
2020-05-16T10:27:15.220Z,38.1922,-117.7563,"48km WNW of Tonopah, Nevada"
2020-05-16T10:25:35.490Z,38.2382,-117.739,"48km WNW of Tonopah, Nevada"
2020-05-16T10:21:35.030Z,33.3198333,-116.4053333,"8km NNW of Borrego Springs, CA"
2020-05-16T10:19:28.352Z,61.6382,-151.2677,"66km W of Willow, Alaska"
2020-05-16T10:18:26.870Z,38.1875,-117.7777,"49km WNW of Tonopah, Nevada"
2020-05-16T10:11:36.720Z,38.2068,-117.9607,"63km WNW of Tonopah, Nevada"
2020-05-16T10:11:27.720Z,33.9291667,-116.8066667,"2km NW of Cabazon, CA"
2020-05-16T10:11:20.440Z,33.9966667,-116.4775,"4km NNE of Desert Hot Springs, CA"
2020-05-16T10:10:41.110Z,17.9205,-66.8505,"7km SE of Guanica, Puerto Rico"
2020-05-16T10:09:45.580Z,38.1793,-117.9228,"62km WNW of Tonopah, Nevada"
2020-05-16T10:09:27.310Z,38.3903,-116.3562,"22km N of Warm Springs, Nevada"
2020-05-16T10:08:51.100Z,38.1527,-117.9812,"66km W of Tonopah, Nevada"
2020-05-16T10:06:07.718Z,52.0596,-169.4156,"104km SSW of Nikolski, Alaska"
2020-05-16T10:01:44.420Z,38.2127,-117.8793,"59km WNW of Tonopah, Nevada"
2020-05-16T09:59:24.820Z,19.2163334,-155.3896637,"9km E of Pahala, Hawaii"
2020-05-16T09:58:37.930Z,38.2098,-117.818,"56km WNW of Tonopah, Nevada"
2020-05-16T09:58:05.360Z,33.5911667,-116.8165,"14km WNW of Anza, CA"
2020-05-16T09:56:06.005Z,64.7135,-151.074,"38km SSW of Manley Hot Springs, Alaska"
2020-05-16T09:55:37.190Z,17.9233,-66.9291,"5km SSW of Guanica, Puerto Rico"
2020-05-16T09:53:27.800Z,38.1413,-118.0272,"67km SE of Hawthorne, Nevada"
2020-05-16T09:48:53.930Z,40.7485,-112.0563333,"5km NE of Magna, Utah"
2020-05-16T09:46:50.780Z,58.1848333,-155.326,"96km SE of King Salmon, Alaska"
2020-05-16T09:45:57.070Z,38.0817,-118.0327,"66km SE of Hawthorne, Nevada"
2020-05-16T09:42:16.160Z,38.1958,-117.7427,"47km WNW of Tonopah, Nevada"
2020-05-16T09:38:43.906Z,66.2947,-157.4276,"72km SSW of Kobuk, Alaska"
2020-05-16T09:36:48.050Z,38.1932,-117.7625,"47km WNW of Tonopah, Nevada"
2020-05-16T09:36:31.640Z,35.9046667,-117.6963333,"19km E of Little Lake, CA"
2020-05-16T09:35:48.810Z,38.1675,-117.8512,"55km WNW of Tonopah, Nevada"
2020-05-16T09:33:13.300Z,38.1623,-117.8927,"59km W of Tonopah, Nevada"
2020-05-16T09:30:52.870Z,38.193,-117.7433,"47km WNW of Tonopah, Nevada"
2020-05-16T09:27:15.340Z,38.1535,-117.8437,"54km W of Tonopah, Nevada"
2020-05-16T09:26:52.040Z,35.6825,-117.4525,"10km SSW of Searles Valley, CA"
2020-05-16T09:22:29.760Z,38.1247,-117.8027,"51km WNW of Tonopah, Nevada"
2020-05-16T09:19:14.800Z,38.139,-117.8153,"51km W of Tonopah, Nevada"
2020-05-16T09:13:19.930Z,38.097,-117.1932,"4km NE of Tonopah, Nevada"
2020-05-16T09:12:48.980Z,38.2238,-117.7355,"47km WNW of Tonopah, Nevada"
2020-05-16T09:08:39.557Z,38.1789,-117.7447,"48km WNW of Tonopah, Nevada"
2020-05-16T09:06:57.380Z,38.2008,-117.8733,"58km WNW of Tonopah, Nevada"
2020-05-16T09:05:27.000Z,36.1533333,-117.9308333,"12km N of Coso Junction, CA"
2020-05-16T09:05:10.100Z,38.196,-117.8797,"60km WNW of Tonopah, Nevada"
2020-05-16T09:04:35.200Z,38.1388,-117.9842,"68km SE of Hawthorne, Nevada"
2020-05-16T09:04:18.971Z,60.9839,-152.1649,"74km NW of Nikiski, Alaska"
2020-05-16T09:01:52.598Z,58.3382,-151.3581,"86km NE of Kodiak, Alaska"
2020-05-16T08:59:51.210Z,38.1467,-118.015,"67km W of Tonopah, Nevada"
2020-05-16T08:58:36.380Z,38.097,-117.8795,"53km WNW of Tonopah, Nevada"
2020-05-16T08:57:09.470Z,17.8621,-66.923,"12km S of Guanica, Puerto Rico"
2020-05-16T08:53:28.970Z,38.1878,-117.8595,"57km WNW of Tonopah, Nevada"
2020-05-16T08:50:22.940Z,38.4077,-119.022,"24km NE of Bridgeport, California"
2020-05-16T08:46:57.020Z,38.1265,-117.9728,"64km W of Tonopah, Nevada"
2020-05-16T08:46:03.009Z,65.5024,-164.6793,"105km SE of Shishmaref, Alaska"
2020-05-16T08:44:16.420Z,38.1883,-117.8632,"57km WNW of Tonopah, Nevada"
2020-05-16T08:38:57.210Z,38.1192,-117.9753,"65km W of Tonopah, Nevada"
2020-05-16T08:37:32.803Z,60.6747,-149.8117,"54km ENE of Sterling, Alaska"
2020-05-16T08:37:07.420Z,38.2047,-117.7358,"46km WNW of Tonopah, Nevada"
2020-05-16T08:36:36.070Z,38.838665,-122.8376694,"10km NW of The Geysers, CA"
2020-05-16T08:35:48.020Z,38.2088,-117.7698,"49km WNW of Tonopah, Nevada"
2020-05-16T08:30:05.230Z,38.1467,-117.9737,"65km W of Tonopah, Nevada"
2020-05-16T08:29:44.029Z,37.8453,20.9101,"6km NNE of Zakynthos, Greece"
2020-05-16T08:28:29.660Z,38.1687,-117.8357,"53km WNW of Tonopah, Nevada"
2020-05-16T08:26:39.570Z,38.1903,-117.9568,"65km WNW of Tonopah, Nevada"
2020-05-16T08:21:40.090Z,38.1343,-118.0898,"63km SE of Hawthorne, Nevada"
2020-05-16T08:19:49.461Z,69.0011,-144.7689,"102km NNE of Arctic Village, Alaska"
2020-05-16T08:18:48.860Z,38.155,-117.9262,"61km W of Tonopah, Nevada"
2020-05-16T08:17:07.450Z,35.6855,-117.4868333,"12km SW of Searles Valley, CA"
2020-05-16T08:16:53.556Z,61.1987,-147.5929,"67km W of Valdez, Alaska"
2020-05-16T08:16:24.170Z,17.9688,-66.7446,"1km WSW of Tallaboa, Puerto Rico"
2020-05-16T08:13:15.289Z,36.529,-98.61083333,"30km W of Helena, Oklahoma"
2020-05-16T08:12:54.520Z,58.1655,-155.3825,"94km SE of King Salmon, Alaska"
2020-05-16T08:12:35.130Z,38.1478,-118.0607,"64km SE of Hawthorne, Nevada"
2020-05-16T08:12:12.027Z,63.2453,-150.5787,"83km W of Cantwell, Alaska"
2020-05-16T08:04:30.460Z,38.1845,-117.8455,"56km W of Tonopah, Nevada"
2020-05-16T08:02:06.660Z,38.1752,-117.7445,"46km WNW of Tonopah, Nevada"
2020-05-16T08:01:12.780Z,38.232,-118.1485,"52km SE of Hawthorne, Nevada"
2020-05-16T07:59:23.380Z,38.2022,-117.806,"52km WNW of Tonopah, Nevada"
2020-05-16T07:55:40.880Z,38.2097,-117.7423,"47km WNW of Tonopah, Nevada"
2020-05-16T07:50:22.220Z,38.1203,-117.9352,"62km W of Tonopah, Nevada"
2020-05-16T07:46:31.510Z,38.216,-117.7732,"52km W of Tonopah, Nevada"
2020-05-16T07:45:46.650Z,38.1212,-118.0683,"64km SE of Hawthorne, Nevada"
2020-05-16T07:44:46.290Z,38.1347,-118.0025,"68km W of Tonopah, Nevada"
2020-05-16T07:43:37.450Z,36.75366667,-98.05566667,"26km E of Cherokee, Oklahoma"
2020-05-16T07:42:06.470Z,38.1662,-117.831,"51km WNW of Tonopah, Nevada"
2020-05-16T07:41:18.950Z,38.0867,-117.9915,"66km W of Tonopah, Nevada"
2020-05-16T07:37:43.240Z,38.1752,-117.8538,"55km WNW of Tonopah, Nevada"
2020-05-16T07:35:42.380Z,38.2047,-117.7458,"47km WNW of Tonopah, Nevada"
2020-05-16T07:34:13.020Z,38.822,-118.7083,"33km NNW of Hawthorne, Nevada"
2020-05-16T07:33:57.770Z,38.1647,-117.8835,"58km W of Tonopah, Nevada"
2020-05-16T07:31:31.640Z,33.5945,-116.8105,"13km WNW of Anza, CA"
2020-05-16T07:30:45.960Z,38.1248,-117.992,"67km W of Tonopah, Nevada"
2020-05-16T07:29:16.230Z,38.1858,-117.8683,"60km WNW of Tonopah, Nevada"
2020-05-16T07:27:32.590Z,38.1813,-117.5088,"27km WNW of Tonopah, Nevada"
2020-05-16T07:27:28.910Z,40.735,-112.0606667,"4km NE of Magna, Utah"
2020-05-16T07:26:45.520Z,36.5005,-98.178,"9km ESE of Helena, Oklahoma"
2020-05-16T07:23:29.240Z,38.185,-117.7977,"51km WNW of Tonopah, Nevada"
2020-05-16T07:21:06.500Z,38.2077,-117.7367,"47km WNW of Tonopah, Nevada"
2020-05-16T07:20:47.656Z,13.7793,145.3636,"44km SSE of Rota, Northern Mariana Islands"
2020-05-16T07:18:38.740Z,38.1577,-117.8972,"59km W of Tonopah, Nevada"
2020-05-16T07:11:47.670Z,38.1978,-117.7468,"48km WNW of Tonopah, Nevada"
2020-05-16T07:09:47.520Z,38.8274994,-122.7773361,"5km W of Cobb, CA"
2020-05-16T07:09:22.760Z,38.1843,-117.8502,"53km WNW of Tonopah, Nevada"
2020-05-16T07:09:15.992Z,59.6085,-138.9564,"44km E of Yakutat, Alaska"
2020-05-16T07:06:21.210Z,17.9298,-66.8396,"7km SSW of Indios, Puerto Rico"
2020-05-16T07:06:08.840Z,19.1861668,-155.4763336,"2km S of Pahala, Hawaii"
2020-05-16T07:06:04.410Z,38.198,-117.7597,"48km WNW of Tonopah, Nevada"
2020-05-16T07:03:14.130Z,38.1403,-118.2645,"53km SE of Hawthorne, Nevada"
2020-05-16T07:02:25.130Z,35.6741667,-117.4245,"10km S of Searles Valley, CA"
2020-05-16T07:02:22.460Z,58.172,-155.3561667,"95km SE of King Salmon, Alaska"
2020-05-16T07:01:31.090Z,58.1683333,-155.3593333,"95km SE of King Salmon, Alaska"
2020-05-16T06:59:33.774Z,38.1864,-117.7475,"43km WNW of Tonopah, Nevada"
2020-05-16T06:58:51.060Z,36.1720009,-120.7448349,"22km NE of San Ardo, CA"
2020-05-16T06:56:50.701Z,60.1169,-153.0575,"44km SSW of Redoubt Volcano, Alaska"
2020-05-16T06:55:43.150Z,38.1637,-117.953,"64km W of Tonopah, Nevada"
2020-05-16T06:52:47.170Z,38.1313,-117.7043,"45km WNW of Tonopah, Nevada"
2020-05-16T06:52:40.260Z,33.4833333,-116.4478333,"22km ESE of Anza, CA"
2020-05-16T06:51:58.097Z,38.1823,-117.6932,"42km WNW of Tonopah, Nevada"
2020-05-16T06:44:26.890Z,38.1788,-117.9492,"64km WNW of Tonopah, Nevada"
2020-05-16T06:42:45.193Z,61.9591,-149.5739,"26km SSE of Y, Alaska"
2020-05-16T06:40:44.959Z,38.2122,-117.7149,"46km WNW of Tonopah, Nevada"
2020-05-16T06:38:19.830Z,17.9481,-66.72,"5km S of Tallaboa, Puerto Rico"
2020-05-16T06:37:28.250Z,38.2038,-117.7372,"46km WNW of Tonopah, Nevada"
2020-05-16T06:35:41.630Z,36.9363333,-113.0121667,"6km SSW of Colorado City, Arizona"
2020-05-16T06:35:10.646Z,38.1547,-117.9849,"64km WNW of Tonopah, Nevada"
2020-05-16T06:34:54.660Z,35.5645,-117.538,"14km ESE of Ridgecrest, CA"
2020-05-16T06:32:35.440Z,38.1585,-117.8093,"50km WNW of Tonopah, Nevada"
2020-05-16T06:31:40.890Z,38.134,-117.8965,"58km W of Tonopah, Nevada"
2020-05-16T06:27:16.730Z,38.071,-117.93,"54km WNW of Tonopah, Nevada"
2020-05-16T06:26:05.150Z,38.1147,-118.0628,"66km SE of Hawthorne, Nevada"
2020-05-16T06:23:56.930Z,33.7466667,-116.0108333,"17km NE of Thermal, CA"
2020-05-16T06:22:37.500Z,58.253,-155.0623333,"102km NW of Larsen Bay, Alaska"
2020-05-16T06:18:30.750Z,38.1693,-117.9372,"62km WNW of Tonopah, Nevada"
2020-05-16T06:17:40.380Z,38.0793,-118.2248,"60km SE of Hawthorne, Nevada"
2020-05-16T06:14:02.120Z,38.0975,-118.009,"68km W of Tonopah, Nevada"
2020-05-16T06:10:17.560Z,54.1298333,-165.9056667,"8km W of Akutan, Alaska"
2020-05-16T06:08:56.160Z,54.1456667,-165.954,"11km W of Akutan, Alaska"
2020-05-16T06:08:30.850Z,54.1456667,-165.951,"11km W of Akutan, Alaska"
2020-05-16T06:07:23.690Z,54.1488333,-165.9463333,"11km W of Akutan, Alaska"
2020-05-16T06:06:58.170Z,54.15,-165.9485,"11km W of Akutan, Alaska"
2020-05-16T06:06:17.317Z,38.0581,-118.2364,"58km SE of Hawthorne, Nevada"
2020-05-16T06:06:00.940Z,54.1506667,-165.9561667,"12km W of Akutan, Alaska"
2020-05-16T06:00:57.640Z,19.3875008,-155.2471619,"4km SSW of Volcano, Hawaii"
2020-05-16T06:00:54.220Z,19.3851662,-155.2431641,"5km S of Volcano, Hawaii"
2020-05-16T05:57:59.550Z,38.1437,-117.9522,"63km W of Tonopah, Nevada"
2020-05-16T05:56:27.260Z,38.1888,-117.8672,"57km WNW of Tonopah, Nevada"
2020-05-16T05:55:41.891Z,-17.7137,-69.7386,"40km SE of Tarata, Peru"
2020-05-16T05:54:54.330Z,38.2423,-117.8043,"53km WNW of Tonopah, Nevada"
2020-05-16T05:54:42.070Z,54.1438333,-165.9511667,"11km W of Akutan, Alaska"
2020-05-16T05:52:18.930Z,38.15,-117.9672,"65km W of Tonopah, Nevada"
2020-05-16T05:50:09.360Z,38.1778,-117.9247,"62km WNW of Tonopah, Nevada"
2020-05-16T05:50:01.252Z,58.2147,-155.1628,"100km ESE of King Salmon, Alaska"
2020-05-16T05:49:45.760Z,19.3385,-155.1256667,"17km SE of Volcano, Hawaii"
2020-05-16T05:49:00.250Z,38.2023,-117.8952,"60km WNW of Tonopah, Nevada"
2020-05-16T05:46:34.150Z,38.1865,-117.7513,"47km WNW of Tonopah, Nevada"
2020-05-16T05:45:31.160Z,38.184,-117.848,"55km WNW of Tonopah, Nevada"
2020-05-16T05:42:59.060Z,38.1245,-118.016,"69km SE of Hawthorne, Nevada"
2020-05-16T05:40:23.260Z,38.1475,-117.969,"65km W of Tonopah, Nevada"
2020-05-16T05:38:19.040Z,38.1508,-118.0577,"64km SE of Hawthorne, Nevada"
2020-05-16T05:34:23.110Z,38.1717,-117.9042,"60km WNW of Tonopah, Nevada"
2020-05-16T05:32:21.670Z,38.2315,-117.8208,"54km WNW of Tonopah, Nevada"
2020-05-16T05:29:39.740Z,58.1768333,-155.2955,"98km SE of King Salmon, Alaska"
2020-05-16T05:27:08.130Z,37.9558,-118.141,"67km NNE of Dixon Lane-Meadow Creek, California"
2020-05-16T05:21:53.850Z,38.1423,-117.9733,"65km W of Tonopah, Nevada"
2020-05-16T05:14:03.548Z,34.061,25.7307,"105km S of Ierapetra, Greece"
2020-05-16T05:12:15.850Z,38.1632,-117.8362,"47km WNW of Tonopah, Nevada"
2020-05-16T05:10:47.470Z,52.0663333,-176.0723333,"45km ENE of Adak, Alaska"
2020-05-16T05:10:13.270Z,38.1632,-117.8943,"59km W of Tonopah, Nevada"
2020-05-16T05:09:31.060Z,35.798,-117.6253333,"20km NNE of Ridgecrest, CA"
2020-05-16T05:01:54.955Z,-13.0874,-75.1315,"38km SSW of Huancavelica, Peru"
2020-05-16T05:01:09.090Z,38.1751,-117.9345,"64km W of Tonopah, Nevada"
2020-05-16T05:00:55.039Z,38.1764,-117.8606,"56km WNW of Tonopah, Nevada"
2020-05-16T04:59:40.570Z,38.1237,-117.9367,"61km W of Tonopah, Nevada"
2020-05-16T04:56:32.030Z,38.182,-117.9333,"45km WNW of Tonopah, Nevada"
2020-05-16T04:55:06.340Z,38.142,-117.9988,"67km W of Tonopah, Nevada"
2020-05-16T04:54:05.230Z,38.1527,-117.8445,"54km W of Tonopah, Nevada"
2020-05-16T04:51:15.270Z,38.7893333,-122.7618332,"1km NNW of The Geysers, CA"
2020-05-16T04:50:05.330Z,38.2328,-117.7737,"49km WNW of Tonopah, Nevada"
2020-05-16T04:46:23.392Z,59.7548,-153.1309,"73km W of Anchor Point, Alaska"
2020-05-16T04:45:36.080Z,38.1898,-118.0003,"64km W of Tonopah, Nevada"
2020-05-16T04:43:24.790Z,38.228,-117.755,"46km WNW of Tonopah, Nevada"
2020-05-16T04:42:56.330Z,40.7458333,-112.0481667,"6km NE of Magna, Utah"
2020-05-16T04:41:29.780Z,38.0938,-118.1002,"66km SE of Hawthorne, Nevada"
2020-05-16T04:40:15.920Z,38.121,-117.82,"52km W of Tonopah, Nevada"
2020-05-16T04:33:01.650Z,46.85116667,-121.7331667,"27km N of Packwood, Washington"
2020-05-16T04:32:16.920Z,38.1794,-117.8555,"49km WNW of Tonopah, Nevada"
2020-05-16T04:30:34.260Z,38.1947,-117.7262,"46km WNW of Tonopah, Nevada"
2020-05-16T04:27:53.920Z,17.9711,-66.8376,"3km SW of Indios, Puerto Rico"
2020-05-16T04:27:19.280Z,38.1915,-117.751,"47km WNW of Tonopah, Nevada"
2020-05-16T04:26:05.430Z,36.1768341,-120.734169,"23km NE of San Ardo, CA"
2020-05-16T04:24:49.679Z,38.1874,-117.8313,"54km WNW of Tonopah, Nevada"
2020-05-16T04:23:55.170Z,38.1162,-117.8423,"54km WNW of Tonopah, Nevada"
2020-05-16T04:22:23.090Z,38.1715,-117.8518,"58km WNW of Tonopah, Nevada"
2020-05-16T04:21:00.480Z,38.1638,-117.9267,"65km W of Tonopah, Nevada"
2020-05-16T04:15:46.430Z,33.0163333,-115.8443333,"21km W of Westmorland, CA"
2020-05-16T04:14:15.600Z,36.2203333,-89.4541667,"5km SSE of Ridgely, Tennessee"
2020-05-16T04:12:21.434Z,38.1313,-117.9756,"65km W of Tonopah, Nevada"
2020-05-16T04:11:21.800Z,38.8353348,-122.8089981,"8km W of Cobb, CA"
2020-05-16T04:09:59.530Z,35.6798333,-117.5103333,"14km SW of Searles Valley, CA"
2020-05-16T04:09:56.400Z,35.8953333,-117.729,"17km ESE of Little Lake, CA"
2020-05-16T04:09:11.910Z,17.9033,-66.8458,"18km SSE of Guanica, Puerto Rico"
2020-05-16T04:05:12.440Z,38.2167,-117.9525,"67km W of Tonopah, Nevada"
2020-05-16T04:04:09.470Z,38.1357,-117.8698,"56km W of Tonopah, Nevada"
2020-05-16T03:59:23.190Z,38.107,-118.091,"65km SE of Hawthorne, Nevada"
2020-05-16T03:56:33.791Z,36.9912,-104.8874,"39km WSW of Trinidad, Colorado"
2020-05-16T03:56:11.860Z,35.8288333,-117.6625,"23km N of Ridgecrest, CA"
2020-05-16T03:54:16.650Z,38.1905,-117.6773,"41km WNW of Tonopah, Nevada"
2020-05-16T03:50:21.330Z,38.1793,-117.7652,"48km WNW of Tonopah, Nevada"
2020-05-16T03:49:15.290Z,38.2012,-117.8408,"54km WNW of Tonopah, Nevada"
2020-05-16T03:49:15.190Z,40.7188333,-112.085,"1km NE of Magna, Utah"
2020-05-16T03:47:25.740Z,38.1437,-118.044,"67km SE of Hawthorne, Nevada"
2020-05-16T03:42:57.485Z,38.2192,-105.6844,"21km WNW of Westcliffe, Colorado"
2020-05-16T03:41:39.070Z,47.666,-120.3251667,"8km W of Entiat, Washington"
2020-05-16T03:36:50.810Z,38.151,-117.8593,"56km WNW of Tonopah, Nevada"
2020-05-16T03:33:19.695Z,61.9464,-149.2284,"22km N of Fishhook, Alaska"
2020-05-16T03:32:42.911Z,61.5324,-146.6804,"48km NNW of Valdez, Alaska"
2020-05-16T03:31:06.580Z,35.9555,-117.3355,"22km N of Trona, CA"
2020-05-16T03:30:35.690Z,38.236,-118.1607,"56km WNW of Tonopah, Nevada"
2020-05-16T03:28:25.460Z,38.1482,-118.019,"67km SE of Hawthorne, Nevada"
2020-05-16T03:24:11.280Z,19.4693336,-155.6031647,"27km E of Honaunau-Napoopoo, Hawaii"
2020-05-16T03:23:52.770Z,38.1465,-117.8612,"56km WNW of Tonopah, Nevada"
2020-05-16T03:22:38.000Z,38.1892,-117.9613,"64km WNW of Tonopah, Nevada"
2020-05-16T03:21:49.800Z,38.1138,-117.8838,"57km W of Tonopah, Nevada"
2020-05-16T03:19:30.851Z,61.188,-147.7756,"67km NE of Whittier, Alaska"
2020-05-16T03:17:06.610Z,38.151,-117.9398,"65km W of Tonopah, Nevada"
2020-05-16T03:15:44.029Z,-16.0938,167.9634,"58km E of Lakatoro, Vanuatu"
2020-05-16T03:15:27.290Z,44.744,-111.1216667,"9km N of West Yellowstone, Montana"
2020-05-16T03:12:16.270Z,38.1683,-117.8825,"58km WNW of Tonopah, Nevada"
2020-05-16T03:11:37.930Z,19.3173333,-155.2161667,"15km S of Volcano, Hawaii"
2020-05-16T03:11:08.420Z,38.1308,-117.988,"66km W of Tonopah, Nevada"
2020-05-16T03:10:18.029Z,69.1166,-144.9282,"113km NNE of Arctic Village, Alaska"
2020-05-16T03:08:26.110Z,38.149,-117.9248,"62km W of Tonopah, Nevada"
2020-05-16T03:05:40.880Z,38.1912,-117.966,"65km WNW of Tonopah, Nevada"
2020-05-16T03:02:11.990Z,36.0408333,-117.5026667,"32km NNW of Searles Valley, CA"
2020-05-16T02:58:41.270Z,38.1163,-117.9838,"59km WNW of Tonopah, Nevada"
2020-05-16T02:56:10.020Z,19.1928329,-155.4556732,"2km ESE of Pahala, Hawaii"
2020-05-16T02:55:37.609Z,36.74916667,-98.06466667,"26km E of Cherokee, Oklahoma"
2020-05-16T02:55:35.900Z,36.1536667,-117.9241667,"12km N of Coso Junction, CA"
2020-05-16T02:53:36.690Z,38.1428,-117.8275,"53km WNW of Tonopah, Nevada"
2020-05-16T02:53:02.100Z,38.175,-118.019,"64km W of Tonopah, Nevada"
2020-05-16T02:51:38.301Z,61.4832,-140.5379,"182km WNW of Haines Junction, Canada"
2020-05-16T02:51:10.085Z,64.2889,-149.9998,"53km SW of North Nenana, Alaska"
2020-05-16T02:50:45.561Z,38.1619,-118.009,"66km SE of Hawthorne, Nevada"
2020-05-16T02:47:32.700Z,34.95433333,-97.69133333,"14km NNW of Lindsay, Oklahoma"
2020-05-16T02:46:01.956Z,38.1482,-117.9999,"68km SE of Hawthorne, Nevada"
2020-05-16T02:45:46.000Z,38.1602,-117.864,"62km W of Tonopah, Nevada"
2020-05-16T02:39:15.855Z,38.2286,-117.7375,"47km WNW of Tonopah, Nevada"
2020-05-16T02:33:11.510Z,35.8233333,-117.6361667,"22km WNW of Searles Valley, CA"
2020-05-16T02:31:58.610Z,38.19,-117.9144,"56km WNW of Tonopah, Nevada"
2020-05-16T02:31:45.630Z,19.2199993,-155.4311676,"5km ENE of Pahala, Hawaii"
2020-05-16T02:30:24.411Z,34.1068,25.6943,"100km S of Ierapetra, Greece"
2020-05-16T02:28:26.220Z,38.1675,-118.1137,"59km SE of Hawthorne, Nevada"
2020-05-16T02:24:31.270Z,38.1362,-117.9673,"65km W of Tonopah, Nevada"
2020-05-16T02:23:09.723Z,61.6276,-150.7579,"40km WSW of Willow, Alaska"
2020-05-16T02:22:32.749Z,60.7576,-149.4411,"41km W of Whittier, Alaska"
2020-05-16T02:20:48.390Z,38.2127,-117.9763,"65km WNW of Tonopah, Nevada"
2020-05-16T02:19:24.550Z,35.9536667,-117.6696667,"21km E of Little Lake, CA"
2020-05-16T02:17:45.990Z,38.1785,-117.7958,"51km WNW of Tonopah, Nevada"
2020-05-16T02:15:30.740Z,38.1778,-117.8927,"59km WNW of Tonopah, Nevada"
2020-05-16T02:15:15.300Z,52.0656667,-176.1128333,"42km ENE of Adak, Alaska"
2020-05-16T02:13:51.840Z,38.193,-117.9568,"63km S of Gabbs, Nevada"
2020-05-16T02:13:26.860Z,35.9575,-117.6673333,"22km E of Little Lake, CA"
2020-05-16T02:12:47.900Z,33.3196667,-116.3978333,"7km NNW of Borrego Springs, CA"
2020-05-16T02:12:33.920Z,33.4848333,-116.792,"8km NE of Aguanga, CA"
2020-05-16T02:10:47.070Z,19.2071667,-155.4143372,"6km E of Pahala, Hawaii"
